entity_id,entity_name,entity_types,cle_date,date_graphe,dateSource_graphe,fichier_these,ligne_these,citation_verbatim,date_dans_le_texte,statut,ecart,decision_requise,question_pour_mael,notes
5b6c1bb3fb734c53899662612f54242a,Bitfinex,Organization,foundedYear,2012,,assets/MD/01_chapitre_I.md,643,"…expliquer en partie les pics de 2013 \[Gandal & Al., 2018\] et de 2017, impliquant la plateforme Bitfinex, voir <https://www.nytimes.com/2018/01/31/technology/bitfinex-bitcoin-price.html>…",,absent_du_texte,,non,,"Bitfinex est citee 4 fois, jamais datee quant a sa creation."
1a4cccd801224a8fa0ef8b8af372538c,BTC-e,Organization,foundedYear,2011,,,,,,absent_du_texte,,non,,BTC-e apparait dans la these (11 lignes) mais sans date de creation ; l'annee 2011 n'est pas attestee.
0332cb342a114a97ab62d525d4142ae3,Casascius Physical Bitcoins,ActorNonHuman,period,2011-2013,,assets/MD/01_chapitre_I.md,607,"…forme de portefeuille papier ou « *Paper Wallet *»*,* puis de pièces numismatiques émises par l'entreprise « *Casacius* » en septembre 2011) ([Sedgwick 2018d)](https://www.zotero.org/google-docs/?i…",septembre 2011,accord_granularite_differente,,non,,La periode 2011-2013 du graphe englobe la seule date attestee (septembre 2011). La fin de periode (2013) n'est pas attestee. NB : la these ecrit « Casacius » (l.607) et « Cascascius » (l.359) ; le graphe ecrit « Casascius ».
745d9cb788724854bf89b6945dfaf9c4,Bitcoin Fog,ActorNonHuman,period,2011-2021,,,,,,absent_du_texte,,non,,« Bitcoin Fog » n'apparait dans aucun des 8 fichiers FR.
914131a99e9d47b78ced89e609cc6294,BitLaundry,ActorNonHuman,period,2010,,assets/MD/01_chapitre_I.md,607,"…la fongibilité des UCN et la vie privée des usagers - était d'ailleurs apparue avec « *BitLaundry* », fin 2010 (<https://bitcointalk.org/index.php?topic=963.0>, [Rauchs…",fin 2010,accord,,non,,"La periode « 2010 » du graphe est compatible avec « fin 2010 ». Voir #96, qui porte pour le meme objet un jour precis (2010-09-01) non atteste."
8f71d1cbe6fb424eac4200dbbc1c34c9,Capability — Transfert physique off-chain (Casascius),Capability,period,2011-2013,,assets/MD/01_chapitre_I.md,607,"…forme de portefeuille papier ou « *Paper Wallet *»*,* puis de pièces numismatiques émises par l'entreprise « *Casacius* » en septembre 2011) ([Sedgwick 2018d)](https://www.zotero.org/google-docs/?i…",septembre 2011,accord_granularite_differente,,non,,Doublon fonctionnel de #206.
d0aa57fecf684bd1b5aeca6e8e36895c,Capability — Minage GPU (distribution),Capability,period,2010-2012,,assets/MD/01_chapitre_I.md,269,"…fin 2010) et la compétition accrue oppose des machines de plus en plus spécialisées (GPU, FGPA puis ASICS ; Sedgwick 2019c; cf. section suivante). Aussi, ouvrir d'autres voies d'accès à Bitcoin…",,absent_du_texte,,non,,La succession GPU/FPGA/ASIC est attestee mais non datee. L'intervalle 2010-2012 n'est pas atteste.
041836ba3e5c4b39aecbc60498fc603d,Capability — Minage FPGA (semi-spécialisation),Capability,period,2011-2013,,assets/MD/01_chapitre_I.md,269,"…fin 2010) et la compétition accrue oppose des machines de plus en plus spécialisées (GPU, FGPA puis ASICS ; Sedgwick 2019c; cf. section suivante). Aussi, ouvrir d'autres voies d'accès à Bitcoin…",,absent_du_texte,,non,,Idem #210 pour le FPGA (2011-2013).
8c6539857956431cb3e82ac1e0548a55,InfrastructureEvent — Dépôt du nom de domaine bitcoin.org,InfrastructureEvent,date,2008-07-18,,assets/MD/01_chapitre_I.md,265,"…les acteurs qui prendraient part à la constitution de son réseau*.* La date du 18 juillet 2008, retenue par notre chronologie, correspond à celle choisie par Nakamoto pour déposer le nom de…",18 juillet 2008,accord,,non,,Doublon fonctionnel de #79.
ef4dc40dd6a242019dc88551d68bbd7a,"InfrastructureEvent — SourceForge Bitcoin repo (Martti Malmi, 2009)",InfrastructureEvent,date,2009-10-30,,assets/MD/01_chapitre_I.md,267,"…*des correctifs de code avec Satoshi par courrier électronique* », dès le « *30 octobre 2009,* *Sirius (Martti Malmi)* \[...\] *crée un dépôt subversion pour le projet Bitcoin sur SourceForge* »,…",30 octobre 2009,accord,,non,,Corrobore par ch.III l.303 : « créa le 30 octobre 2009 la première version du répertoire logiciel ».
de0b904e361b431c894e53b1acff91f1,Changement de régime transactionnel (phase de péché),Concept,period,avril 2012 – octobre 2013,,assets/MD/01_chapitre_I.md,275,### La phase de « péché » (d'avril 2012 à octobre 2013),d'avril 2012 à octobre 2013,accord,,non,,
c59f0db4315f46c98458d6893b1d297f,InfrastructureEvent — Expansion services monétaires et financiers Bitcoin (2012-2013),InfrastructureEvent,period,2012-2013,,assets/MD/01_chapitre_I.md,281,"…de l'infrastructure Bitcoin, s'opposent de premières volontés collectives : fin 2012 est lancée la « Fondation Bitcoin », incarnation formelle d'un écosystème et de son intérêt (comme conçu par ses…",,accord_granularite_differente,,non,,L'expansion des services monetaires et financiers est decrite sur la phase de peche (avril 2012 – octobre 2013) : l'intervalle 2012-2013 du graphe est compatible.
0b78cd80142143b8a879845debb6c3c6,InfrastructureEvent — Innovations de métaprotocole Bitcoin (2012-2014),InfrastructureEvent,period,2012-2014,,assets/MD/01_chapitre_I.md,373,"…lancé le 31 juillet 2013, fait suite à la publication par J.R. Willet, dès janvier 2012, du WP modestement intitulé « *The Second Bitcoin Whitepaper »* [(Lars…",janvier 2012 – janvier 2014 (Counterparty),accord_granularite_differente,,non,,"Les innovations de metaprotocole sont datees de janvier 2012 (WP de Willett) a janvier 2014 (Counterparty, l.375) : l'intervalle 2012-2014 du graphe est compatible."
22355ecc9bf04737be7e071a871509f3,InfrastructureEvent — BIP-39 : phrases mnémoniques (wallets HD),InfrastructureEvent,date,2013,,assets/MD/01_chapitre_I.md,619,"…2014) et essaime (Bitpay, Coinbase, etc). La BIP 39, elle, permet de dériver les clefs cryptographiques d'une phrase lisible par les humains, facilitant leur gestion sécuritaire. Des offres…",,absent_du_texte,,non,,"La BIP 39 est decrite (note 80, ch.I l.619) mais n'est jamais datee. L'annee 2013 du graphe n'est pas attestee."
4d2430ba5c22456387bea785f5b42a67,PriceWindow — Pic décembre 2013 (~1000$),PriceWindow,date,2013-12,,assets/MD/01_chapitre_I.md,293,"…le début de période, le BTC connaît une envolée importante de son cours (en décembre 2013, il culmine à près de 1000 \$) suivant une intervention, largement médiatisée, marquant un affermissement…",décembre 2013,accord,,non,,
ee7d24e80387457fb271f75f1db49446,PriceWindow — Pic décembre 2017 (~20 000$),PriceWindow,date,2017-12,,assets/MD/01_chapitre_I.md,293,"…d'année 2017, au cours de laquelle son prix de marché est multiplié par 20 (culminant à près de 20 000 \$ fin 2017) avant, là encore, de connaître une baisse importante durant 2018 et 2019, pour…",fin 2017,accord_granularite_differente,,non,,Le graphe porte 2017-12 ; le texte dit « fin 2017 ».
951169948e214b3f97ee0515977010b0,PriceWindow — Point bas 2018-2019 (~3300$),PriceWindow,date,2018-2019,,assets/MD/01_chapitre_I.md,293,"…\$ fin 2017) avant, là encore, de connaître une baisse importante durant 2018 et 2019, pour atteindre un point bas d'environ 3300 \$. Durant 2019 et 2020, son cours, bien qu'erratique, se stabilise…",2018 et 2019,accord,,non,,
d7b4845bbc4448708a5f7113368ccce6,PriceWindow — Stabilisation 2019-2020 (~8000$),PriceWindow,date,2019-2020,,assets/MD/01_chapitre_I.md,293,"…et 2019, pour atteindre un point bas d'environ 3300 \$. Durant 2019 et 2020, son cours, bien qu'erratique, se stabilise vers les 8000 \$. Ces cycles impressionnants de « bull and bear » cachent…",2019 et 2020,accord,,non,,
3097f3ada89146d89f300ae74fb85ada,InfrastructureEvent — CME : marchés futurs Bitcoin (2017),InfrastructureEvent,date,2017,,assets/MD/01_chapitre_I.md,289,"…acteurs reconnus (marchés futurs par le *Chicago Board Option Exchange* ou le *Chicago Mercantile Exchange*, courant 2017). En outre, l'établissement de liaisons toujours plus nombreuses,…",courant 2017,accord,,non,,Meme phrase que #134 : le CME est bien date de 2017 par le texte.
60fec4fa361140efbaa72b212c415e9f,InfrastructureEvent — NYSE publie données de prix Bitcoin (2015),InfrastructureEvent,date,2015,,assets/MD/01_chapitre_I.md,289,"…d'abord, par simple publication de données de prix agrégées (Nasdaq fin 2013, suivi par le NYSE en 2015), plus directement ensuite, par la création de produit financier spécifique par des…",en 2015,accord,,non,,Le texte date bien la publication des donnees de prix par le NYSE de 2015.
a7eed337853c42baaa35bdfb0b2a6f69,Bitcoin comme paire pivot des marchés crypto,Concept,period,2013-2017 environ,,assets/MD/01_chapitre_I.md,673,…concernant l'évolution des parts de marché des différentes CM entre le 28 avril 2013 et le 13 mai 2017 montre que près de sept CM apparaissaient chaque semaine et qu'un nombre…,28 avril 2013 – 13 mai 2017,accord_granularite_differente,,non,,L'intervalle 2013-2017 du graphe correspond a la fenetre d'etude d'ElBahrawy et al. citee en note 107.
f77fee10399c40a89d321ea884a70b79,Saturation des capacités de traitement de Bitcoin (2017),Concept,period,2017 surtout,,assets/MD/01_chapitre_I.md,293,"…de la demande transactionnelle de Bitcoin se poursuit à partir de 2013, et augmente brusquement courant 2017. Par son succès, Bitcoin doit supporter un nombre d'utilisateurs actifs croissant…",courant 2017,accord,,non,,
03f93467fc1f4650acdc64167a8ecce4,Narrative 'blockchain sans Bitcoin' (2015),Concept,period,2015 et après,,assets/MD/01_chapitre_I.md,631,…Blythe Master de JP Morgan dans *Bloomberg* (Massa 2015) ; voir aussi l'article de *The Economist* d'octobre 2015 : « *The Trust Machine : How the technology behind Bitcoin could change the…,"octobre 2015 (The Economist) ; 2015 (Massa, JP Morgan)",accord,,non,,"La note 86 (ch.I l.631) date de 2015 le slogan « Forget Bitcoin, embrace blockchain » (Massa 2015 ; The Economist d'octobre 2015). Corrobore par le corps, l.289 : « L'année 2015 est bien charnière »."
c4f2c47e95f2452daed330139fd8691f,"InfrastructureEvent — Ledger (premier hardware wallet français, 2014)",InfrastructureEvent,date,2014,,assets/MD/01_chapitre_I.md,289,"…2019)](https://www.zotero.org/google-docs/?fXPij4) suivi dès 2014 par Ledger, une firme française devenue leader du secteur \[Entretien n°8\]. Le secteur financier est incontestablement…",dès 2014,accord,,non,,
b609ad6d0bee4ec69b2474c6260537da,Régime transactionnel de la phase de maturation,Concept,period,nov. 2013 – présent,,assets/MD/01_chapitre_I.md,285,### La phase de « maturation » (de novembre de 2013 à aujourd'hui),de novembre 2013 à aujourd'hui,accord,,non,,
0c6543e3c0a74af5b0f004d4e44833e7,GovernanceProcess — Bitcoin Scaling Debate (2015-2017),GovernanceProcess,dateStart | dateEnd,2015 | 2017-08,,assets/MD/02_chapitre_II.md,406,"…l'écosystème. La première augmentation de la limite est proposée en 2013, mais les débats s'intensifient en 2015 (Wirdum 2017). Des projets de nouvelles implémentations révèlent des divisions au…",2015 ; août 2017,accord_granularite_differente,,non,,"dateStart=2015 et dateEnd=2017-08 sont compatibles avec la periodisation du texte (intensification 2015, fork contentieux aout 2017)."
cf8cf57a5c414213a1120ec0ad287046,GovernanceProcess — DAO Fork délibération (juin-juillet 2016),GovernanceProcess,dateStart | dateEnd,2016-06-17 | 2016-07-20,,assets/MD/03_chapitre_III.md,559,"…un «* exploit similaire dans la fonction splitDAO* » (*Ibid.*). Au petit matin du 17 juin, une attaque est lancée impliquant cette fonction, qui est un dispositif innovant conçut par «…",17 juin 2016 – 20 juillet 2016,accord,,non,,"dateStart=2016-06-17 correspond a l'attaque (ch.III l.559) ; dateEnd=2016-07-20 au Hard Fork, dont le texte ne donne le jour qu'indirectement (ch.III l.733)."
44e842cde307496fb3701b6570386316,GovernanceProcess — CVE-2018-17144 résolution (septembre 2018),GovernanceProcess,dateStart | dateEnd,2018-09-17 | 2018-09-20,,assets/MD/03_chapitre_III.md,39,"…une poignée d'acteurs de confiance. Cette faille Bitcoin CVE 2018 doit sa découverte, le 17 septembre 2018, à « *Awemany* », un développeur « extérieur » à Bitcoin (Awemany 2018 ; Bitcoin Core…",17 septembre 2018 – 20 septembre 2018,accord,,non,,"dateEnd=2018-09-20 correspond a la divulgation complete (07_bibliographie.md l.148, « CVE-2018-17144 Full Disclosure », 20 septembre 2018)."
b0e025a2dbd64e1a97a2b580667ee267,GovernanceProcess — Réponse réglementaire au hack MtGox (2014),GovernanceProcess,dateStart | dateEnd,2014-02 | 2014,,assets/MD/01_chapitre_I.md,627,"…2013; 2014). Son conseil d\'administration est constitué de personnalités comme M. Karpelès, CEO de la bourse MtGox, le développeur G. Andresen, ou encore Charlie Shrem (condamné dans l'affaire…",,absent_du_texte,,non,,La reponse reglementaire au hack MtGox n'est pas periodisee dans la these. dateStart=2014-02 / dateEnd=2014 ne sont pas attestes.
52b78e8f887849daae08b2c1681272ed,GovernanceProcess — Adoption BIP-16 P2SH (avril 2012),GovernanceProcess,dateStart | dateEnd,2012-01 | 2012-04,,assets/MD/01_chapitre_I.md,619,"…logiciels »* la prise en charge de transactions multi-signatures. Implémentée dans la version logicielle Bitcoin d'avril 2013, elle est intégrée dès août par l'entreprise BitGo dans une solution…",avril 2013,desaccord_non_arbitrable,1 an,oui,"Meme question que #126 : le graphe situe l'adoption de la BIP 16 entre janvier et avril 2012, la these parle d'une implementation « d'avril 2013 ». Deux actes ou erreur ?",Le texte ne parle jamais de 2012 pour la BIP 16.
2cce8c93e3984269bf089e262d3af80d,Première révolution industrielle du minage Bitcoin,Concept,period,2010-2012,,assets/MD/01_chapitre_I.md,269,"…fin 2010) et la compétition accrue oppose des machines de plus en plus spécialisées (GPU, FGPA puis ASICS ; Sedgwick 2019c; cf. section suivante). Aussi, ouvrir d'autres voies d'accès à Bitcoin…",,absent_du_texte,,non,,L'expression « première révolution industrielle du minage » n'est pas dans le texte ; l'intervalle 2010-2012 n'est pas atteste.
fb0eeba9b7474ed286cdb934791d022d,Guerre des blocs (Blocksize War),GovernanceConflict,period,"2015-2017 (effets durables, toujours actif 2026)",,assets/MD/02_chapitre_II.md,406,"…et les positions des acteurs dans l'écosystème. La première augmentation de la limite est proposée en 2013, mais les débats s'intensifient en 2015 (Wirdum 2017). Des projets de nouvelles…",2013 / 2015 / août 2017,accord_granularite_differente,,non,,Doublon fonctionnel de #194 et #229 (trois entites du graphe pour le meme conflit). La mention « toujours actif 2026 » dans la periode du graphe n'a evidemment aucun repondant dans une these soutenue en 2024.
cd6241f420a940b6904326b1fa207646,Congestion du mempool et hausse des frais (2017),InfrastructureEvent,date,pic décembre 2017,,assets/MD/01_chapitre_I.md,293,"…de la demande transactionnelle de Bitcoin se poursuit à partir de 2013, et augmente brusquement courant 2017. Par son succès, Bitcoin doit supporter un nombre d'utilisateurs actifs croissant…",courant 2017 ; « fin 2017 » pour le pic de prix,accord_granularite_differente,,non,,Le graphe dit « pic décembre 2017 » ; le texte dit « courant 2017 » pour la demande transactionnelle et « fin 2017 » pour le pic de prix. Le mois de decembre n'est pas ecrit pour la congestion.
c501df1a0cb5496588d3806003d6f6d3,Migration DApps Counterparty vers Ethereum (2014-2015),InfrastructureEvent,period,2014-2015,,assets/MD/01_chapitre_I.md,375,"…d'appréhender l'opprobre communautaire que ces usages suscitaient (voir Annexe n°IV.1). Lancé en janvier 2014, il est assez similaire à ses prédécesseurs, bien que plus complet en ce qu'il introduit…",,absent_du_texte,,non,,La migration des DApps de Counterparty vers Ethereum n'est pas datee dans la these. L'intervalle 2014-2015 n'est pas atteste.
b18c50643f6b4a59a9b06ff01ecf2e5c,"InfrastructureEvent — Lancement Casascius Physical Bitcoins (Mike Caldwell, 2011)",InfrastructureEvent,date,2011,,assets/MD/01_chapitre_I.md,607,"…forme de portefeuille papier ou « *Paper Wallet *»*,* puis de pièces numismatiques émises par l'entreprise « *Casacius* » en septembre 2011) ([Sedgwick 2018d)](https://www.zotero.org/google-docs/?i…",septembre 2011,accord_granularite_differente,,non,,"Le graphe attribue Casascius a Mike Caldwell ; la these (ch.I l.359) l'attribue a Bobby Lee (« fondateur des pièces numismatiques Cascascius »). DIVERGENCE D'ATTRIBUTION, a signaler a l'auteur."
dbaa2fa2fe86491990df355f8996bc03,Volume de trading crypto (explosion 2017-2021),Concept,period,2017-2021,,assets/MD/01_chapitre_I.md,293,"…tendance du cours haussière et, de 2013 à 2020, son cours, comme les volumes échangés sur les places d'échange et transitant par le réseau, sont en hausse régulière (Annexes n°II). Ces systèmes de…",2013 – 2020,desaccord_non_arbitrable,,non,,"Le graphe borne l'explosion des volumes a 2017-2021 ; le texte parle d'une hausse reguliere de 2013 a 2020. Bornes differentes, aucune contradiction franche."
fc5ad50cc59d417c9afd05b437a42366,Parity Multisig Freeze (novembre 2017),CrisisEvent,date,6 novembre 2017,,,,,,absent_du_texte,,non,,"Le gel des portefeuilles multisig Parity (novembre 2017) n'apparait pas dans la these ; Parity y est cite comme implementation cliente, pas pour cet incident."
c5b853a4aa0447ed88bc11828a8c805c,"The Merge (transition Ethereum PoW → PoS, septembre 2022)",InfrastructureEvent,date,15 septembre 2022,,assets/MD/00_introduction.md,378,"[^39]: Ethereum , le 15/09/2022, a transitionné d’un algorithme de consensus en preuve de travail ( PoW ) à un algorithme en preuve d’enjeu (« PoS ) . Bien que prévu dès l’origine (voir Kessler 2022…",15/09/2022,accord,,non,,"Corrobore par 07_bibliographie.md l.644 (Kessler 2022, 15 septembre 2022)."
eed0b89cd2e740718059c16591f9bfb7,Phase de maturation,DevelopmentPhase,dateStart | dateEnd,2013-01-01T00:00:00.000Z | 2015-12-31T00:00:00.000Z,,assets/MD/01_chapitre_I.md,285,### La phase de « maturation » (de novembre de 2013 à aujourd'hui),de novembre 2013 à aujourd'hui,desaccord_graphe_probablement_faux,~10 mois sur le debut ; fin fermee a tort,oui,"Le graphe borne la « Phase de maturation » a 2013-01-01 / 2015-12-31 alors que le titre de section de la these (ch.I l.285, repris au sommaire l.37) dit « de novembre de 2013 à aujourd'hui » et que le corps (l.287) dit « Fin 2013 ». Corrigez-vous dateStart en 2013-11 et supprimez-vous dateEnd ?","Le graphe se contredit lui-meme : l'entite Concept #228 « Régime transactionnel de la phase de maturation » porte, elle, « nov. 2013 – présent »."
549dedd53b84b0f870d09e03ac9fbceb,InfrastructureEvent — PR 9049 : insémination du bogue CVE-2018-17144 (octobre 2016),InfrastructureEvent,date,2016-10,Thèse ch.III l.87,assets/MD/03_chapitre_III.md,87,"En octobre 2016, M. Corallo propose la PR 9049[^9] qui vise à accélérer le temps de vérification pour des enregistrements voués à être plus lourds (en taille mémoire), après la mise à jour « SegWit »…",octobre 2016,accord,,non,,Le numero de ligne annonce par le dateSource du graphe (« Thèse ch.III l.87 ») est EXACT.
4538f97bb85b07ecd652fb2bf6bede0c,"InfrastructureEvent — Publication du WP d'Ethereum (Buterin, fin novembre 2013)",InfrastructureEvent,date,2013-11,Thèse ch.I l.393,assets/MD/01_chapitre_I.md,393,"…moins de conflits politiques *»* : Primecoin* (*Ibid.*, p. 57). Buterin rédige la première version du WP d'Ethereum fin novembre 2013[^136], lorsqu'il est hébergé chez Stephan Thomas, le CTO de…",fin novembre 2013,accord,,non,,Le numero de ligne annonce par le dateSource du graphe et par l'audit anterieur (ch.I l.393) est EXACT.
bb7e8e8fd76be2b3ace23007e6faed3f,"InfrastructureEvent — Testnet Olympic, neuvième itération (9 mai 2015)",InfrastructureEvent,date,2015-05-09,Thèse ch.I l.399,assets/MD/01_chapitre_I.md,399,"…24 novembre 2014[^150]) et d'efforts de développement : « Olympic », dénomination de la neuvième itération du testnet, en date du 9 mai 2015, établit la dernière preuve de concept avant le…",9 mai 2015,accord,,non,,Le numero de ligne annonce par le dateSource (« Thèse ch.I l.399 ») est EXACT.
e2157aa27a83bd481000c494d7f869e8,InfrastructureEvent — Pivot « blockchain sans les UCN » des acteurs financiers et des médias (2015),InfrastructureEvent,date,2015,Thèse ch.I l.289,assets/MD/01_chapitre_I.md,289,"…(cf. les métaprotocoles et autres *Altcoins*\*, en rose, cf. section suivante). L'année 2015 est bien charnière, et la popularité des applications non monétaires grandit suivant que des acteurs…",2015,accord,,non,,"Le numero de ligne annonce par le dateSource (« Thèse ch.I l.289 ») est EXACT : « L'année 2015 est bien charnière, et la popularité des applications non monétaires grandit suivant que des acteurs financiers, relayés par de grands médias généralistes, font leur publicité ». La note 86 (l.631) corrobore (Massa 2015 ; The Economist d'octobre 2015)."
eee2478423515dbe3553e41d9d635fb0,InfrastructureEvent — Coinbase : fondation (2012),InfrastructureEvent,date,2012,Thèse fig. n°6 ; ch.I l.287,assets/MD/01_chapitre_I.md,287,"…- comme l'indique le nombre de transactions, d'adresses actives ou de comptes ouverts sur « Coinbase », une des plateformes d'échange les plus importantes (en violet, voir aussi Annexe…",,absent_du_texte,,non,,"Le dateSource du graphe annonce « Thèse fig. n°6 ; ch.I l.287 ». La ligne 287 existe et cite bien Coinbase, mais NE PORTE AUCUNE DATE DE FONDATION. L'annee 2012 ne repose donc que sur la figure n°6."
f1927b1b6c9371e1df03b058f3d8c408,"InfrastructureEvent — Publication de « The Second Bitcoin Whitepaper » (Willett, janvier 2012)",InfrastructureEvent,date,2012-01,Thèse ch.I l.373,assets/MD/01_chapitre_I.md,373,"…lancé le 31 juillet 2013, fait suite à la publication par J.R. Willet, dès janvier 2012, du WP modestement intitulé « *The Second Bitcoin Whitepaper »* [(Lars…",dès janvier 2012,accord,,non,,"Le numero de ligne annonce par le dateSource (« Thèse ch.I l.373 ») est EXACT ; le passage dit « fait suite à la publication par J.R. Willet, dès janvier 2012, du WP modestement intitulé... »."
6f8631eacbadc58e9b3c184372e50b81,Ethereum Hard Fork — Frontier Thawing,ProtocolChange,date,2015-08-04,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
2daf14737ac02a14b06f770f8046f3c7,Ethereum Hard Fork — Homestead,ProtocolChange,date,2016-03-14,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
dfc2028b715ce4c66c48d08b1aa0dac0,Ethereum Hard Fork — Tangerine Whistle,ProtocolChange,date,2016-10-18,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
90748c44eebb88fb889fa419159e72e7,Ethereum Hard Fork — Spurious Dragon,ProtocolChange,date,2016-11-22,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
992e94ee75227cf02aaae2c367752d06,Ethereum Hard Fork — Byzantium,ProtocolChange,date,2017-10-16,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
801ceac52958a50815963a9826719d34,Ethereum Hard Fork — St. Petersburg,ProtocolChange,date,2019-02-28,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
36872a2e0f2ba1af10285fc4a458d89e,Ethereum Hard Fork — Istanbul,ProtocolChange,date,2019-12-08,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
69bbc0160968acbd6f0cfb812917767d,Ethereum Hard Fork — Muir Glacier,ProtocolChange,date,2020-01-02,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
c4427c0f5da91478669a41b0f1392409,Ethereum Hard Fork — Berlin,ProtocolChange,date,2021-04-15,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
7793fdb7a9d5615dcb071fcb35e388ed,Ethereum Hard Fork — London,ProtocolChange,date,2021-08-05,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
ed784dce6320f08fae83cf569b3e494d,Ethereum Hard Fork — Arrow Glacier,ProtocolChange,date,2021-12-09,"Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these",,,,,absent_du_texte,,non,,"Hard Fork Ethereum absent de la these. Le dateSource du graphe le dit lui-meme : « Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these ». Aucune verification textuelle possible, et ce n'est pas un defaut."
